PID, POSTTIME, CITY, STATE, MAKE, MODEL, PRICE, YEAR, MILES, URL, TITLE, ATTR, IMGLINK, MESSAGE
6154729664,2017-05-30 13:34,sfbay,CA,nissan,pathfinder,3500,1997,185000,https://sfbay.craigslist.org/sby/cto/6154729664.html,1997 nissan pathfinder se 4x4,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00404_1yqpKWv5ZKi_600x450.jpg,1997 nissan pathfinder se 4x4#excellent condition - very reliable#ac#heater#185k miles#$3500 firm#show contact info
6154196116,2017-05-30 08:30,sfbay,CA,nissan,pathfinder,2200,1995,220245,https://sfbay.craigslist.org/eby/cto/6154196116.html,1995 nissan pathfinder se 4wd v6,VIN: jn8hd17y5sw022587#condition: good#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 220245#paint color: blue#size: full-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00Q0Q_5kZRAlMPfcs_600x450.jpg,95 nissan pathfinder se 4wd v6.#cruise control; tilt stearing; ac; sun roof. 220;245 miles.#4 new tires; new battery!#current smog and tags are good thru january 2018!#runs great and very reliable. our family simply outgrew it and it needs a new family to enjoy it.#show contact info#erin
6196878698,2017-06-28 14:20,sfbay,CA,nissan,pathfinder,2950,2001,220000,https://stockton.craigslist.org/cto/6196878698.html,2001 nissan pathfinder le runs great,condition: excellent#cylinders: 6 cylinders#fuel: gas#odometer: 220000#title status: clean#transmission: automatic,https://images.craigslist.org/00H0H_hYVf0f9JXod_600x450.jpg,v6 3.5 automatic 4x4 fully loaded leather interior power sun roof looks and drives great very dependable great deal! clean title $3;200 please call or text#show contact info#or#show contact info
6195871798,2017-06-27 20:29,sfbay,CA,nissan,pathfinder,20500,2014,38144,https://monterey.craigslist.org/cto/6195871798.html,2014 nissan pathfinder only one owner,VIN: 5N1AR2MN8EC617112#condition: excellent#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 38144#paint color: red#size: mid-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00p0p_MSqcMh4ehO_600x450.jpg,2014 nissan pathfinder sv; cayenne red 38;144 miles $20;500 (obo); only one owner#good fuel economy: 20 city/26 hwy; 3.5-liter v6 w/260hp/240lb-ft torque; 2-wheel drive (2wd)#spacious interior: 7 passenger seating capacity; 2nd row 60/40 split fold-flat bench seat; 3rd row 50/50 split fold-flat bench seat#technology: nissan intelligent key ; push button ignition; am/fm/mp3/1-cd 6-speaker audio system w/usb and ipod integration; sirius xm ; bluetooth handsfree phone; 7 color monitor; rearview monitor; rear sonar system; tire pressure monitoring system
6196437373,2017-06-28 09:56,sfbay,CA,nissan,pathfinder,5850,2002,102155,https://modesto.craigslist.org/cto/6196437373.html,2002 nissan pathfinder le 4wd,condition: excellent#cylinders: 6 cylinders#drive: 4wd#fuel: gas#paint color: black#title status: clean#transmission: automatic,https://images.craigslist.org/00y0y_6VbeQ0AYd3p_600x450.jpg,2002 nissan pathfinder le 4wd#automatic; 4wd; power windows; power locks; tilt steering; cruise control; 6 disc cd changer; bose stereo; leather; moon roof; power seats; heated seats; steering wheel controls; running boards; roof rack; tinted privacy glass; alloy wheels. 102155 miles; clean california title; current registration; current smog.#i can finance#$5850#show contact info#text#show contact info
6172747068,2017-06-27 15:48,sfbay,CA,nissan,pathfinder,800,1998,195000,https://modesto.craigslist.org/cto/6172747068.html,--transmission -- 1998 nissan pathfinder---must go,cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 195000#paint color: blue#title status: clean#transmission: automatic,https://images.craigslist.org/01010_ipzCSzGhEwu_600x450.jpg,1998 nissan pathfinder se#clean title#4 wd#v6#195;000 miles#recently changed: catalytic converter; timing belt; water pump; belts.#this was my daily driver; but started to have transmission problems. got a new car; and dont want to spend time fixing it.#feel free to text/call/ email for any further questions.#show contact info
6178043961,2017-06-27 20:40,sfbay,CA,nissan,pathfinder,23900,2016,11000,https://modesto.craigslist.org/cto/6178043961.html,2016 nissan pathfinder sv very low miles,condition: like new#fuel: gas#odometer: 11000#title status: clean#transmission: automatic,https://images.craigslist.org/00j0j_fKsw967lrRR_600x450.jpg,clean title#11k miles only#3rd row seat#backup camera#parking sensors#all power options#comes with warranty#one owner#like brand new#minimal downpayment#financing available#23900
6187950488,2017-06-29 07:28,sfbay,CA,nissan,pathfinder,1800,2001,200000,https://sacramento.craigslist.org/cto/6187950488.html,2001 nissan pathfinder,condition: fair#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 200000#paint color: silver#size: mid-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00s0s_8vMMH4jZB2K_600x450.jpg,i am reluctantly selling my 2001 nissan pathfinder. i am the only owner; and purchased the vehicle in october of 2000. this has been an amazing vehicle and still has a lot of life left in it. the dealership told me i can easily get another 200k out of it.#i was in a minor accident; but the damage to the vehicle is merely cosmetic. the transmission only has 130k on it; and the engine is as strong as ever.#the body shop quoted me around 4k to fix; but you can get this down to roughly 2k if you were to purchase the body parts yourself. this would be my plan since its such a great vehicle; but we would like to get a larger camping trailer so ill need something with a larger tow capacity.#this vehicle has been rock solid for me for the last 17 years; and would be a great vehicle for someone who has the time/resources to get her cosmetically fixed up again.#the interior is all leather and in good condition.#please feel free to contact me at#show contact info#or via email with any questions or if youd like to see it.#thank you;#tony
6197342449,2017-06-28 22:34,sfbay,CA,nissan,pathfinder,3000,1996,204000,https://sacramento.craigslist.org/cto/6197342449.html,1996 nissan pathfinder 4wd 4x4 super clean,cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 204000#title status: clean#transmission: automatic,https://images.craigslist.org/01616_8wVYtFXoPVs_600x450.jpg,1996 nissan pathfinder le 4wd 204k miles. automatic#clean title; smogged and registered. runs great; everything works.#fully loaded: everything power; pioneer cd player; roof rack; running boards; heated leather seats..#very comfortable. good tires. it doesnt need any work.#price $ 3000#(916) 534 - 90 74
6195032815,2017-06-28 09:27,sfbay,CA,nissan,pathfinder,9500,2003,104000,https://sacramento.craigslist.org/cto/6195032815.html,2003 nissan pathfinder le 4x4 (low miles!),condition: like new#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 104000#title status: clean#transmission: automatic,https://images.craigslist.org/00r0r_fCSNxuH059p_600x450.jpg,i have a very clean 2003 nissan pathfinder for sale! this car has been very well maintained and is in great condition for its year. the car only has 104;000 miles on it.#details:#fully loaded with leather interior (no rips)#dvd players in headrest#jl audio sound system with rockford fosgate sub and kicker door speakers ( professionally installed 1500$)#kenwood bluetooth stereo with hands free call#new tires; brakes; and rotors 7;000 miles ago#2 inch spacer lift in front and adjustable air ride lift in the back#k and n air filter#yakima roof rack with high jack lift and shovel#light bar and pods on front and back of vehicle#im sure there is more that i am missing; but this is a great vehicle with a lot of extras!#$9500 or trade#call jake at#show contact info#tags: lift kit; f-150; f-250; dodge ram; 1500; 2500; 3500; trades; jeep; wrangler; toyota; 4 runner; tacoma; tundra; silverado; tj; crawler; truck; lifted; 4wd; mud tires; off road.
6195644373,2017-06-27 16:36,sfbay,CA,nissan,pathfinder,7950,2008,139400,https://sacramento.craigslist.org/cto/6195644373.html,2008 nissan pathfinder le,condition: excellent#cylinders: 6 cylinders#fuel: gas#odometer: 139400#paint color: silver#size: full-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/01010_l1hAk6FiVdq_600x450.jpg,2008 nissan pathfinder le v6 in excellent condition;moonroof; 3rd row seats clean title; ac
6195085002,2017-06-27 10:14,sfbay,CA,nissan,pathfinder,4200,2002,140000,https://sacramento.craigslist.org/cto/6195085002.html,2002 nissan pathfinder clean title 140;000 miles,cylinders: 6 cylinders#fuel: gas#odometer: 140000#title status: clean#transmission: automatic,https://images.craigslist.org/00y0y_9fSVPj3piki_600x450.jpg,hi; im selling my 2002 nissan pathfinder#its clean title#automatic transmission#super clean from in and out#leather and heated seats#sunroof and moonroof#cruise control#2wd#4 brand new tires#ac cold#factory audio am/fm and cd#it has only 140;000#for any questions call or text#show contact info
6193942421,2017-06-26 13:26,sfbay,CA,nissan,pathfinder,9500,2003,104000,https://sacramento.craigslist.org/cto/6193942421.html,2003 nissan pathfinder le 4x4 (cleanest one on cl),condition: like new#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 104000#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/01111_6TlmfSe89Uf_600x450.jpg,i have a very clean 2003 nissan pathfinder for sale! this car has been very well maintained and is in great condition for its year. the car only has 104;000 miles on it.#details:#fully loaded with leather interior (no rips)#dvd players in headrest#jl audio sound system with rockford fosgate sub and kicker door speakers ( professionally installed 1500$)#kenwood bluetooth stereo with hands free call#new tires; brakes; and rotors 7;000 miles ago#2 inch spacer lift in front and adjustable air ride lift in the back#k and n air filter#yakima roof rack with high jack lift and shovel#light bar and pods on front and back of vehicle#im sure there is more that i am missing; but this is a great vehicle with a lot of extras!#$9500 or trade#call jake at#show contact info#tags: lift
6192481156,2017-06-25 11:52,sfbay,CA,nissan,pathfinder,8300,2006,149000,https://sacramento.craigslist.org/cto/6192481156.html,2006 nissan pathfinder,condition: excellent#cylinders: 6 cylinders#fuel: gas#odometer: 149000#title status: clean#transmission: automatic,https://images.craigslist.org/00G0G_7039oazKKyp_600x450.jpg,2006 nissan pathfinder has about 149 thousand miles clean title has a sunroof comes also with a tv and is 3 row seater comes with everything original has brand new tires. for more info please call#show contact info
6186988307,2017-06-24 20:41,sfbay,CA,nissan,pathfinder,2500,2002,215000,https://sacramento.craigslist.org/cto/6186988307.html,02 nissan pathfinder le 4wd v6,condition: good#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 215000#paint color: green#size: full-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00B0B_bSpnYFrl6HZ_600x450.jpg,2002 nissan pathfinder le 4wd v6#clean title#smogged#cold ac#215k miles#all leather interior#alloy rims#new tires#starts; runs; & drives strong!!#running boards#luggage rack#moon roof#more...
6186527155,2017-06-24 08:19,sfbay,CA,nissan,pathfinder,9550,2005,147000,https://sacramento.craigslist.org/cto/6186527155.html,2005 nissan pathfinder,condition: good#cylinders: 6 cylinders#drive: fwd#fuel: gas#odometer: 147000#paint color: white#size: full-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/01111_ejYcweDvHn_600x450.jpg,hi#i have 2005 nissan pathfinder type le that i bought it from first owner.#the car is in pretty good shape; running excellent and smooth with absolutely no minor or major mechanical issues and has 147000 miles in it mostly highways for vacations to different states and going to la#this suv is come with internal black leather and white external colors.#some features as followed#2wd#automatic transmission#6 cillender#new battery#tires % 80 new#front seats are 8 ways adjustable#heated seats system#front and rear air conditioning#third row seats#climate control#cruise control#moon roof#traction control#six disks cd player#dvd player with tv and original headphones#adjustable break paddle#towing packages#all windows electric#airbags and much more to mention#i always take care of this car as it is my wifes baby. for more information please call harris at#show contact info#thanks
6193626313,2017-06-28 11:16,sfbay,CA,nissan,pathfinder,3100,2001,175000,https://sacramento.craigslist.org/cto/6193626313.html,2001 nissan pathfinder ; runs like champ; clean title .,fuel: gas#odometer: 175000#title status: clean#transmission: automatic,https://images.craigslist.org/00Q0Q_6i9C5VYD5wJ_600x450.jpg,beautiful pathfinder; has 175;000 miles; engine and transmission good a/c; has sunroof; power windows power door locks; power mirror; power seat; new transmission fluid and filter service; clean title; call......#show contact info#show contact info
6197542266,2017-06-29 06:23,sfbay,CA,nissan,pathfinder,3500,2001,175000,https://sacramento.craigslist.org/cto/6197542266.html,2001 nissan pathfinder $3500,condition: excellent#fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00g0g_36KERVWGx2h_600x450.jpg,2001 gray#175k miles#clean title#smog check pass#clean in and out#details done#oil change#good times no dents runs excellent#ac is cold!!#asking: $3500
6178840767,2017-06-28 14:54,sfbay,CA,nissan,pathfinder,4800,2006,160000,https://sacramento.craigslist.org/cto/6178840767.html,2006 nissan pathfinder le sport utility,condition: excellent#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 160000#paint color: black#size: full-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00w0w_jz60bKE54ac_600x450.jpg,160;000 miles; clean title; current registration.#kelly blue book value: $5507#price negotiable.#features:#v6; 4.0 liter#automatic#4wd with hill descent control and abs (4-wheel)#power steering/tilt wheel#am/fm stereo with bose premium sound#dvd system#air conditioning in front and rear#power windows/doors#cruise control#roof rack#towing package#sun roof (sliding)#running boards#damage:#tear in the center console. minor crack in window. missing cover plate for locking mechanism on rear drivers side door.#service:#within last 1;000 miles i have had an oil change done; new tires installed; new breaks and rotors installed; and a smog.
6184036051,2017-06-19 14:53,sfbay,CA,nissan,pathfinder,1300,2001,299000,https://sacramento.craigslist.org/cto/6184036051.html,2001 nissan pathfinder,condition: fair#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 299000#paint color: silver#size: mid-size#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00000_apPq13GDdNt_600x450.jpg,2001 nissan pathfinder for sale.#299000 miles; runs but will need work
6175897546,2017-06-27 20:40,sfbay,CA,nissan,pathfinder,23900,2016,11000,https://sacramento.craigslist.org/cto/6175897546.html,2016 nissan pathfinder sv like brand new,condition: like new#cylinders: 6 cylinders#fuel: gas#odometer: 11000#title status: clean#transmission: automatic,https://images.craigslist.org/00j0j_fKsw967lrRR_600x450.jpg,clean title#11k miles only#one owner#3rd row seats#backup camera#parking sensors#like brand new#runs excellent#financing available#call or text#show contact info
6159861803,2017-06-27 15:11,sfbay,CA,nissan,pathfinder,1000,1998,230000,https://sacramento.craigslist.org/cto/6159861803.html,98 nissan pathfinder,condition: fair#cylinders: 6 cylinders#drive: rwd#fuel: gas#odometer: 230000#paint color: black#title status: parts only#transmission: automatic,https://images.craigslist.org/00r0r_bXvMpvawjNb_600x450.jpg,hello helping my mom sell her truck; has 230k mileage i believe; is a mechanic special; needs a knock sensor on bank 1 to run right; suspension definitely needs some attention the struts are blown & sound loose when turning. besides that it run strong; needs some love or use it as parts drive it away price  is obo#show contact info#sherri
6161914520,2017-06-27 10:10,sfbay,CA,nissan,pathfinder,28900,2014,24000,https://sacramento.craigslist.org/cto/6161914520.html,2014 nissan pathfinder platinum sport,condition: excellent#cylinders: 6 cylinders#drive: 4wd#fuel: gas#odometer: 24000#paint color: black#title status: clean#transmission: automatic#type: SUV,https://images.craigslist.org/00T0T_8tqRK7JmBWX_600x450.jpg,engine: v6; 3.5 liter#transmission: automatic; cvt#drivetrain: 4wd#exterior color: black#interior color: black#mileage: 24;000/-#have extended warranty#have lifetime oil change services with dealership#premium pkg#power liftgate release#braking and traction#hill start assist control#traction control#vehicle dynamic control#abs (4-wheel)#dual climate control comfort(air conditioning; air conditioning; rear)#alarm system#keyless entry#keyless start#power windows#power door locks#cruise control#power steering#electronic tilt & telescoping wheel#am/fm stereo#mp3 (multi disc)#bose premium sound#siriusxm satellite#navigation system#dvd system#bluetooth wireless#parking sensors#backup camera#dual air bags#side air bags#f&r head curtain air bags#heated seats#cooled seats#dual power seats#leather#third row seat#roof and glass#dual moon roofs (panoramic roof)#privacy glass#fog lights#rear spoiler#running boards#front grille guard#roof rack#towing pkg#oversized premium wheels 20
6196551364,2017-06-28 10:56,sfbay,CA,nissan,pathfinder,5850,2002,102155,https://goldcountry.craigslist.org/cto/6196551364.html,2002 nissan pathfinder le,condition: excellent#cylinders: 6 cylinders#drive: 4wd#fuel: gas#paint color: black#title status: clean#transmission: automatic,https://images.craigslist.org/00y0y_6VbeQ0AYd3p_600x450.jpg,2002 nissan pathfinder le 4wd#4wd; automatic; power windows; power locks; tilt steering; cruise control; 6 disc cd changer; bose stereo; leather; moon roof; power seats; heated seats; steering wheel controls; running boards; roof rack; tinted privacy glass; alloy wheels. 102155 miles; clean california title; current registration; current smog.#i can finance#$5850#show contact info#text#show contact info
6172728781,2017-06-29 13:35,sfbay,CA,ford,fiesta,6900,2011,68603,https://sfbay.craigslist.org/pen/cto/6172728781.html,2011 ford fiesta s w/ keyless entry,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 68603#paint color: black#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00U0U_cWjrZDgEtGX_600x450.jpg,2011 ford fiesta s sedan#low miles; 1 owner; girl owned. never been in an accident. great first car or commuter car; excellent gas mileage.#power locks with keyless entry installed.#$6;900 o.b.o.#free exercise machine with purchase (optional)
6177421192,2017-06-29 07:16,sfbay,CA,ford,fiesta,13500,2014,39600,https://sfbay.craigslist.org/eby/cto/6177421192.html,2014 ford fiesta st,VIN: 3FADP4GX9EM177180#condition: good#fuel: gas#odometer: 39600#paint color: orange#size: compact#title status: clean#transmission: manual#type: hatchback,https://images.craigslist.org/00B0B_cFnxTUw1ZRw_600x450.jpg,great car; fast; zippy and fun. this car has standard package which can be viewed here: https://www.edmunds.com/ford/fiesta/2014/st/features-specs/#additionally it has a moon-roof and less than 40;000 miles. car runs great.#price is negotiable and selling for much lower than a dealer price.#con: small ding on windshield that has been professionally treated and will not spread.#tires are in great condition; recent oil change and professional cleaning.#come check it out#model: 2014 ford fiesta#horsepower: 197 hp#mpg: 26 city / 35 highway#curb weight: 2;720 lbs#torque: 202 lb-ft#warranty: 3 yr/36;000 mi basic; 5 yr/60;000 mi powertrain#engine: 1.6 l 4-cylinder
6195661918,2017-06-27 16:51,sfbay,CA,ford,fiesta,8000,2015,50000,https://sfbay.craigslist.org/sfc/cto/6195661918.html,2015 ford fiesta,fuel: gas#odometer: 50000#title status: clean#transmission: automatic,https://images.craigslist.org/00J0J_gLCRZgC1QFA_600x450.jpg,2015 ford fiesta se. runs great! 35 mpg. 50;000 miles on car. i am the original owner. selling due to son has went to college and no longer uses the car. the car has a $500 window tint job; it cuts down the heat inside the car a lot!
6179723971,2017-06-26 12:25,sfbay,CA,ford,fiesta,6500,2011,54000,https://sfbay.craigslist.org/eby/cto/6179723971.html,2011 ford fiesta sfe,condition: like new#fuel: gas#odometer: 54000#paint color: red#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/01717_l6EyW0vSQOV_600x450.jpg,i am selling my 2011 ford fiesta with super fuel economy package (30 city/40 highway mpg)- this is a great commuter car! i am the original owner and have taken great care of this car; including purchasing the ford protection plan for regular check-ups. the car has a clean title and is in excellent condition- it just got new tires and rotation in january! the reason i am selling is because i no longer the use the car- it sits in my garage for most of the week (i use it every about once a week or every other week). over the last 4 years i have worked closed to home so i dont need the car for the commute- hence the low mileage. this is a great car- ive never had any mechanical problems with it. i am hoping to find it a good home. for more information and to set up a test drive in oakland; please contact me via email. i can provide clean carfax report as well.
6150559742,2017-06-24 15:15,sfbay,CA,ford,fiesta,9500,2014,33250,https://sfbay.craigslist.org/eby/cto/6150559742.html,2014 ford fiesta se hatchback clean carfax personal car,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 33250#paint color: black#size: compact#title status: clean#transmission: automatic#type: hatchback,https://images.craigslist.org/01515_joHD5aTq7Yp_600x450.jpg,you are looking at a 2014 ford fiesta se 4-door hatchback in excellent condition. clean carfax; personal vehicle.#priced $9;500 to sell fast. price does not include tax and license. i can help if you need financing.#price below market price. please no offer; no negotiation. thanks!#if you cant find a better price for a 2014 ford fiesta in sf bay area; this is the best price. please act fast.#great for commute and everyday drive. vehicle passed smog and safety inspection.#vehicle equipped with power windows; power door locks; keyless entry; abs; am/fm/cd; mp3 playback; 12v charging; usb port; bluetooth phone; cruise control; microsoft sync. keyless entry & more!#email and text only. 40eight-89six-5six6eight. please include your name and phone number for fast response. dealer and brokers please dont call or send inquiry. thank you!
6177482656,2017-06-14 22:02,sfbay,CA,ford,fiesta,19000,2016,7246,https://sfbay.craigslist.org/eby/cto/6177482656.html,2016 ford fiesta st,VIN: 3FADP4GX2GM165259#condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 7246#paint color: orange#size: sub-compact#title status: lien#transmission: manual#type: hatchback,https://images.craigslist.org/00N0N_j73U3EHDZYV_600x450.jpg,im selling my new fiesta st as ive recently picked up another car and this has just been sitting and not being driven.  super low miles and in excellent condition as i picked it up only 8 months ago.  currently this car is on a 3 year lease however i am posting the buyout price for this car.  i am also open to the idea of trading the lease if interested. text or email if interested.#model: 2016 ford fiesta#horsepower: 197 hp#curb weight: 2;720 lbs#mpg: 26 city / 33 highway#msrp: from $21;460#wheel size: 17 diameter; 7 width#torque: 202 lb-ft#color: molten orange#mileage: 7246 (will barely go up as no-one is driving it currently)#lease remaining: 28 months#lease payment: 309$ a month
6187004528,2017-06-21 14:00,sfbay,CA,ford,fiesta,7300,2013,65000,https://sfbay.craigslist.org/nby/cto/6187004528.html,ford fiesta 2013,fuel: gas#paint color: black#size: compact#title status: clean#transmission: automatic,https://images.craigslist.org/00Y0Y_cGJob2zr3XG_600x450.jpg,excellent condition; 65k miles. new tires; new battery; still under warranty; 2 years karr security system; 2 keys. must sell.
6133569871,2017-06-12 15:05,sfbay,CA,ford,fiesta,18400,2016,16500,https://sfbay.craigslist.org/eby/cto/6133569871.html,ford fiesta st 2016,condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 16500#paint color: black#title status: clean#transmission: manual#type: hatchback,https://images.craigslist.org/00f0f_7jXLXq3ppgK_600x450.jpg,this ford fiesta st 2016 is in excellent condition. the car is fully loaded; nearly every option was added. this car has been very loved and perfectly taken care of. no pets or smokers ever in car. fully serviced 5/18/2017 with papers to prove; no issues with car.#send me an email if interested#options:#black rims#sunroof#sync#bluetooth#sony sound#key less entry#mood lighting#fog lamps#satellite radio#civic honda mazda 3 5 toyota corolla
6153634665,2017-06-11 18:17,sfbay,CA,ford,fiesta,6400,2011,80100,https://sfbay.craigslist.org/sfc/cto/6153634665.html,2011 ford fiesta; low mileage; clean title,VIN: 3FADP4BJ3BM149048#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 80100#paint color: blue#size: sub-compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00L0L_7CSFcShlsOc_600x450.jpg,ford fiesta xe; 1.6 engine; clean title; carfax records up-to-date; check-up at the service recently.#very low consumption! 40 mpg.#runs perfect; no noise; as new. still has manufacturer warranty on certain parts. very good tires. fresh looking. interior is in condition like new. has a minor scratch on body.#great car for city.#i may consider a fair trade to a not a big suv (bmw x3; mb; or other in that class).#if you cannot reach me by phone; text or email me.
6172390606,2017-06-11 12:54,sfbay,CA,ford,fiesta,6900,2012,61500,https://sfbay.craigslist.org/sby/cto/6172390606.html,2012 ford fiesta ses hatchback,condition: good#fuel: gas#odometer: 61500#paint color: silver#title status: clean#transmission: automatic,https://images.craigslist.org/01414_ise6G04MJt5_600x450.jpg,2012 ford fiesta; clean title; 61k miles.#good condition; a few scratches near the door handle that can be fixed easily.#just had a full tune up and front brakes replaced the month of march.#this is a great commuter car; the gas mileage is fantastic. selling because we are expecting another child and will need more room for car seats.#available to show the car friday; saturday or sunday only.#$6900 obo#mpg: 29 city / 39 highway#horsepower: 120 hp @ 6;350 rpm#engine: 1.6 l 4-cylinder#dimensions: 160 l x 68 w x 58 h#tire size: p195/50r16
6171483025,2017-06-10 18:28,sfbay,CA,ford,fiesta,11000,2016,19000,https://sfbay.craigslist.org/sby/cto/6171483025.html,2016 ford fiesta low miles; single owner!,condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 19000#paint color: white#size: compact#title status: clean#transmission: automatic,https://images.craigslist.org/00i0i_84INfdrsh08_600x450.jpg,hello!#i am selling my 2016 ford fiesta. i bought it off the lot in february of 2016; brand new. it has less than 19;000 miles on it. no power windows. i am buying an upgraded car and thats the only reason im selling it. great gas mileage! i used it to commute. $25 fills up the tank and it lasts for 1-2 weeks. ive kept it up. have all proof of oil changes. no accidents! please email or text me if interested in seeing or buying. serious people only please.
6165117570,2017-06-06 13:00,sfbay,CA,ford,fiesta,7400,2013,53619,https://sfbay.craigslist.org/nby/cto/6165117570.html,ford fiesta titanium - excellent cond 54k miles,VIN: 3FADP4FJ4DM195419#condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 53619#paint color: black#size: compact#title status: clean#transmission: automatic#type: hatchback,https://images.craigslist.org/00g0g_8Ti2InSFavI_600x450.jpg,excellent/like-new condition top of line fiesta.  all maintenance records and pampered by one owner. 53.7k miles & no accidents. great handling; reliability; comfort; and gas mileage.  convenient hatchback for moving items.
6133146291,2017-05-31 14:54,sfbay,CA,ford,fiesta,8300,2014,31000,https://sfbay.craigslist.org/nby/cto/6133146291.html,2014 ford fiesta se sedan (white),condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 31000#paint color: white#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00Z0Z_jxutl3bYOXm_600x450.jpg,hi everyone; i have for sale a white 2014 ford fiesta se sedan (automatic transmission) with nearly 31;000 miles. i do drive the car to and from work; so the mileage will slightly increase. i purchased the vehicle brand new from a ford dealership but no longer need the vehicle since i have 2 other cars. the miles on the car are mostly highway miles from commuting. the car has been meticulously maintained and always serviced at a ford dealer.#the interior is black and is in near perfect condition; and the car is white in very good condition as well. no dents or large scratches. the car does have the moonroof and spoiler option; sirius radio; and bluetooth. the car gets excellent gas mileage (around 30 to 40 mpg). the car would be great for someone looking for a like-new car but at a used car price.#im asking $8;300/firm. kelley blue book values the vehicle at $8;913 in good condition and $9;257 in very good condition; so $8;300 is a great deal. please please please do not contact me if youre planning on offering less. i am firm on the price. ive received several offers around $5;000 or less --- please do not waste my time or yours with those kind of offers. im also okay if you want to have the vehicle checked out by your mechanic; but at your expense and it must be within reasonable distance from rohnert park. ive had several requests to provide a carfax report - youre more than welcome to get a carfax report at your own expense; however; the car does have a clean title. also; its registered until march 2018.#thank you!
6188090349,2017-06-22 09:43,sfbay,CA,ford,fiesta,6400,2011,80100,https://monterey.craigslist.org/cto/6188090349.html,2011 ford fiesta; 80k/miles; clean title,VIN: 3FADP4BJ3BM149048#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 80100#paint color: blue#size: sub-compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00i0i_crijqhua2eu_600x450.jpg,ford fiesta xe; 1/6 l4 sfi dohc 16 v#clean title; carfax records up-to-date available; check-up at service recently#very low consumption! 40 mpg.#runs perfect; no noise; as new. just had a smog check and oil change. car still has manufacturer warranty on certain parts. very good tires. bluetooth enabled; sirius xm radio; auxiliary port. fresh looking; interior is in condition like new; no any smell inside. has a minor scratch on body.#great car for city. easy to find on parking lot among white; silver; and other cars because of bright color. selling only to buy suv; for cash but may trade to a car in similar excellent condition with stronger engine.#if you cannot reach me by phone; text or email me with your suggestions; i can call back; negotiation is possible.
6164791323,2017-06-19 07:58,sfbay,CA,ford,fiesta,6900,2011,147594,https://modesto.craigslist.org/cto/6164791323.html,2011 ford fiesta,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00E0E_6l6tGnzjYdq_600x450.jpg,2011 ford fiesta ; 147594 miles#year: 2011#make: ford#model: fiesta#body: 4d sedan#mileage: 147594#engine: 4 cylinders#transmission: automatic#interior: grey#color: black#smog is ready#price$ 6900#note: fees are not included in the selling price#financing is available for all types of credit#vist out location#one stop auto sales#713 lander ave.#turlock; ca 95380#show contact info
6188551386,2017-06-22 14:36,sfbay,CA,ford,fiesta,6000,2013,49000,https://modesto.craigslist.org/cto/6188551386.html,2013 ford fiesta,condition: excellent#fuel: gas#odometer: 49000#paint color: red#title status: clean#transmission: manual,https://images.craigslist.org/00p0p_jaK3ke7chAE_600x450.jpg,hi im selling my fiesta for the simple reason i wanted a jeep instead lol#never had an problems with the car. its literally in perfect condition. no scratches or dents. nothing. gets great gas mileage and runs perfect.#im asking 6000
